sentence_id,token,label
759,sưng,I-SYMPTOM
759,và,O
759,bị,O
759,ho,B-SYMPTOM
759,kéo,I-SYMPTOM
759,dài,I-SYMPTOM
760,Tôi,O
760,bị,O
760,da,B-SYMPTOM
760,đổi,I-SYMPTOM
760,màu,I-SYMPTOM
760,và,O
760,bị,O
760,táo,B-SYMPTOM
760,bón,I-SYMPTOM
761,Tôi,O
761,bị,O
761,chảy,B-SYMPTOM
761,dịch,I-SYMPTOM
761,núm,I-SYMPTOM
761,vú,I-SYMPTOM
761,và,O
761,bị,O
761,rối,B-SYMPTOM
761,loạn,I-SYMPTOM
761,thị,I-SYMPTOM
761,lực,I-SYMPTOM
762,Tôi,O
762,bị,O
762,đau,B-SYMPTOM
762,họng,I-SYMPTOM
762,kéo,I-SYMPTOM
762,dài,I-SYMPTOM
762,và,O
762,bị,O
762,tiểu,B-SYMPTOM
762,buốt,I-SYMPTOM
763,Tôi,O
763,bị,O
763,loét,B-SYMPTOM
763,miệng,I-SYMPTOM
763,lâu,I-SYMPTOM
763,lành,I-SYMPTOM
763,và,O
763,bị,O
763,mất,B-SYMPTOM
763,thăng,I-SYMPTOM
763,bằng,I-SYMPTOM
764,Tôi,O
764,bị,O
764,sưng,B-SYMPTOM
764,khớp,I-SYMPTOM
764,và,O
764,bị,O
764,dễ,B-SYMPTOM
764,bầm,I-SYMPTOM
764,tím,I-SYMPTOM
765,Tôi,O
765,bị,O
765,ho,B-SYMPTOM
765,ra,I-SYMPTOM
765,máu,I-SYMPTOM
765,và,O
765,bị,O
765,chảy,B-SYMPTOM
765,máu,I-SYMPTOM
765,cam,I-SYMPTOM
766,Tôi,O
766,bị,O
766,mệt,B-SYMPTOM
766,mỏi,I-SYMPTOM
766,kéo,I-SYMPTOM
766,dài,I-SYMPTOM
766,và,O
766,bị,O
766,đau,B-SYMPTOM
766,vùng,I-SYMPTOM
766,chậu,I-SYMPTOM
767,Tôi,O
767,bị,O
767,tiểu,B-SYMPTOM
767,khó,I-SYMPTOM
767,và,O
767,bị,O
767,đầy,B-SYMPTOM
767,hơi,I-SYMPTOM
768,Tôi,O
768,bị,O
768,khối,B-SYMPTOM
768,u,I-SYMPTOM
768,ở,I-SYMPTOM
768,vú,I-SYMPTOM
768,và,O
768,bị,O
768,nôn,B-SYMPTOM
768,769,Tôi
769,bị,O
769,sốt,B-SYMPTOM
769,dai,I-SYMPTOM
769,dẳng,I-SYMPTOM
769,và,O
769,bị,O
769,khó,B-SYMPTOM
769,tiêu,I-SYMPTOM
770,Tôi,O
770,bị,O
770,ho,B-SYMPTOM
770,kéo,I-SYMPTOM
770,dài,I-SYMPTOM
770,và,O
770,bị,O
770,đi,B-SYMPTOM
770,ngoài,I-SYMPTOM
770,ra,I-SYMPTOM
770,máu,I-SYMPTOM
771,Tôi,O
771,bị,O
771,khó,B-SYMPTOM
771,thở,I-SYMPTOM
771,và,O
771,bị,O
771,nói,B-SYMPTOM
771,khó,I-SYMPTOM
772,Tôi,O
772,bị,O
772,chảy,B-SYMPTOM
772,máu,I-SYMPTOM
772,chân,I-SYMPTOM
772,răng,I-SYMPTOM
772,và,O
772,bị,O
772,tê,B-SYMPTOM
772,yếu,I-SYMPTOM
772,tay,I-SYMPTOM
772,chân,I-SYMPTOM
773,Tôi,O
773,bị,O
773,đau,B-SYMPTOM
773,xương,I-SYMPTOM
773,và,O
773,bị,O
773,thay,B-SYMPTOM
773,đổi,I-SYMPTOM
773,hình,I-SYMPTOM
773,dạng,I-SYMPTOM
773,vú,I-SYMPTOM
774,Tôi,O
774,bị,O
774,tiêu,B-SYMPTOM
774,chảy,I-SYMPTOM
774,và,O
774,bị,O
774,đau,B-SYMPTOM
774,đầu,I-SYMPTOM
774,kéo,I-SYMPTOM
774,dài,I-SYMPTOM
775,Tôi,O
775,bị,O
775,khàn,B-SYMPTOM
775,tiếng,I-SYMPTOM
775,và,O
775,bị,O
775,thay,B-SYMPTOM
775,đổi,I-SYMPTOM
775,tính,I-SYMPTOM
775,cách,I-SYMPTOM
776,Tôi,O
776,bị,O
776,vết,B-SYMPTOM
776,loét,I-SYMPTOM
776,lâu,I-SYMPTOM
776,lành,I-SYMPTOM
776,và,O
776,bị,O
776,sốt,B-SYMPTOM
776,dai,I-SYMPTOM
776,dẳng,I-SYMPTOM
777,Tôi,O
777,bị,O
777,đau,B-SYMPTOM
777,vùng,I-SYMPTOM
777,chậu,I-SYMPTOM
777,và,O
777,bị,O
777,táo,B-SYMPTOM
777,bón,I-SYMPTOM
778,Tôi,O
778,bị,O
778,hơi,B-SYMPTOM
778,thở,I-SYMPTOM
778,hôi,I-SYMPTOM
778,và,O
778,bị,O
778,co,B-SYMPTOM
778,giật,I-SYMPTOM
779,Tôi,O
779,bị,O
779,đổ,B-SYMPTOM
779,mồ,I-SYMPTOM
779,hôi,I-SYMPTOM
779,ban,I-SYMPTOM
779,đêm,I-SYMPTOM
779,và,O
779,bị,O
779,đau,B-SYMPTOM
779,ngực,I-SYMPTOM
780,Tôi,O
780,bị,O
780,sụt,B-SYMPTOM
780,cân,I-SYMPTOM
780,và,O
780,bị,O
780,ngứa,B-SYMPTOM
780,kéo,I-SYMPTOM
780,dài,I-SYMPTOM
781,Tôi,O
781,bị,O
781,ho,B-SYMPTOM
781,kéo,I-SYMPTOM
781,dài,I-SYMPTOM
781,và,O
781,bị,O
781,đau,B-SYMPTOM
781,họng,I-SYMPTOM
781,kéo,I-SYMPTOM
781,dài,I-SYMPTOM
782,Tôi,O
782,bị,O
782,nôn,B-SYMPTOM
782,và,O
782,bị,O
782,u,B-SYMPTOM
782,ở,I-SYMPTOM
782,nách,I-SYMPTOM
783,Tôi,O
783,bị,O
783,mệt,B-SYMPTOM
783,mỏi,I-SYMPTOM
783,kéo,I-SYMPTOM
783,dài,I-SYMPTOM
783,và,O
783,bị,O
783,buồn,B-SYMPTOM
783,nôn,I-SYMPTOM
784,Tôi,O
784,bị,O
784,đau,B-SYMPTOM
784,đầu,I-SYMPTOM
784,kéo,I-SYMPTOM
784,dài,I-SYMPTOM
784,và,O
784,bị,O
784,hạch,B-SYMPTOM
784,sưng,I-SYMPTOM
785,Tôi,O
785,bị,O
785,khó,B-SYMPTOM
785,thở,I-SYMPTOM
785,và,O
785,bị,O
785,nốt,B-SYMPTOM
785,ruồi,I-SYMPTOM
785,thay,I-SYMPTOM
785,đổi,I-SYMPTOM
786,Tôi,O
786,bị,O
786,tiểu,B-SYMPTOM
786,buốt,I-SYMPTOM
786,và,O
786,bị,O
786,đau,B-SYMPTOM
786,nhức,I-SYMPTOM
786,toàn,I-SYMPTOM
786,thân,I-SYMPTOM
787,Tôi,O
787,bị,O
787,tê,B-SYMPTOM
787,yếu,I-SYMPTOM
787,tay,I-SYMPTOM
787,chân,I-SYMPTOM
787,và,O
787,bị,O
787,khó,B-SYMPTOM
787,tiêu,I-SYMPTOM
788,Tôi,O
788,bị,O
788,đau,B-SYMPTOM
788,xương,I-SYMPTOM
788,và,O
788,bị,O
788,chảy,B-SYMPTOM
788,dịch,I-SYMPTOM
788,núm,I-SYMPTOM
788,vú,I-SYMPTOM
789,Tôi,O
789,bị,O
789,ho,B-SYMPTOM
789,ra,I-SYMPTOM
789,máu,I-SYMPTOM
789,và,O
789,bị,O
789,rối,B-SYMPTOM
789,loạn,I-SYMPTOM
789,thị,I-SYMPTOM
789,lực,I-SYMPTOM
790,Tôi,O
790,bị,O
790,loét,B-SYMPTOM
790,miệng,I-SYMPTOM
790,lâu,I-SYMPTOM
790,lành,I-SYMPTOM
790,và,O
790,bị,O
790,dễ,B-SYMPTOM
790,bầm,I-SYMPTOM
790,tím,I-SYMPTOM
791,Tôi,O
791,bị,O
791,sốt,B-SYMPTOM
791,dai,I-SYMPTOM
791,dẳng,I-SYMPTOM
791,và,O
791,bị,O
791,đau,B-SYMPTOM
791,vùng,I-SYMPTOM
791,chậu,I-SYMPTOM
792,Tôi,O
792,bị,O
792,chán,B-SYMPTOM
792,ăn,I-SYMPTOM
792,và,O
792,bị,O
792,tiểu,B-SYMPTOM
792,ra,I-SYMPTOM
792,máu,I-SYMPTOM
793,Tôi,O
793,bị,O
793,ho,B-SYMPTOM
793,kéo,I-SYMPTOM
793,dài,I-SYMPTOM
793,và,O
793,bị,O
793,sưng,B-SYMPTOM
793,khớp,I-SYMPTOM
794,Tôi,O
794,bị,O
794,buồn,B-SYMPTOM
794,nôn,I-SYMPTOM
794,và,O
794,bị,O
794,mất,B-SYMPTOM
794,thăng,I-SYMPTOM
794,bằng,I-SYMPTOM
795,Tôi,O
795,bị,O
795,thay,B-SYMPTOM
795,đổi,I-SYMPTOM
795,tính,I-SYMPTOM
795,cách,I-SYMPTOM
795,và,O
795,bị,O
795,đau,B-SYMPTOM
795,ngực,I-SYMPTOM
796,Tôi,O
796,bị,O
796,khối,B-SYMPTOM
796,u,I-SYMPTOM
796,ở,I-SYMPTOM
796,nách,I-SYMPTOM
796,và,O
796,bị,O
796,hơi,B-SYMPTOM
796,thở,I-SYMPTOM
796,hôi,I-SYMPTOM
797,Tôi,O
797,bị,O
797,sụt,B-SYMPTOM
797,cân,I-SYMPTOM
797,không,I-SYMPTOM
797,rõ,I-SYMPTOM
797,lý,I-SYMPTOM
797,do,I-SYMPTOM
797,và,O
797,bị,O
797,táo,B-SYMPTOM
797,bón,I-SYMPTOM
798,Tôi,O
798,bị,O
798,tiểu,B-SYMPTOM
798,khó,I-SYMPTOM
798,và,O
798,bị,O
798,đau,B-SYMPTOM
798,họng,I-SYMPTOM
798,kéo,I-SYMPTOM
798,dài,I-SYMPTOM
799,Tôi,O
799,bị,O
799,đau,B-SYMPTOM
799,nhức,I-SYMPTOM
799,toàn,I-SYMPTOM
799,thân,I-SYMPTOM
799,và,O
799,bị,O
799,chảy,B-SYMPTOM
799,máu,I-SYMPTOM
799,chân,I-SYMPTOM
799,răng,I-SYMPTOM
800,Tôi,O
800,bị,O
800,mệt,B-SYMPTOM
800,mỏi,I-SYMPTOM
800,kéo,I-SYMPTOM
800,dài,I-SYMPTOM
800,và,O
800,bị,O
800,tiêu,B-SYMPTOM
800,chảy,I-SYMPTOM
801,Chào,O
801,bác,O
801,sĩ,O
801,,O
801,tôi,O
801,bị,O
801,ho,B-SYMPTOM
801,kéo,I-SYMPTOM
801,dài,I-SYMPTOM
801,và,O
801,bị,O
801,khó,B-SYMPTOM
801,thở,I-SYMPTOM
801,tăng,I-SYMPTOM
801,dần,I-SYMPTOM
802,Tôi,O
802,bị,O
802,thở,B-SYMPTOM
802,khò,I-SYMPTOM
802,khè,I-SYMPTOM
802,và,O
802,bị,O
802,giảm,B-SYMPTOM
802,sức,I-SYMPTOM
802,chịu,I-SYMPTOM
802,đựng,I-SYMPTOM
803,Tôi,O
803,bị,O
803,ho,B-SYMPTOM
803,có,I-SYMPTOM
803,đờm,I-SYMPTOM
803,và,O
803,bị,O
803,sụt,B-SYMPTOM
803,cân,I-SYMPTOM
804,Tôi,O
804,bị,O
804,tức,B-SYMPTOM
804,ngực,I-SYMPTOM
804,và,O
804,bị,O
804,tím,B-SYMPTOM
804,môi,I-SYMPTOM
805,Tôi,O
805,bị,O
805,thở,B-SYMPTOM
805,ra,I-SYMPTOM
805,kéo,I-SYMPTOM
805,dài,I-SYMPTOM
805,và,O
805,bị,O
805,chán,B-SYMPTOM
805,ăn,I-SYMPTOM
806,Tôi,O
806,bị,O
806,buồn,B-SYMPTOM
806,ngủ,I-SYMPTOM
806,ban,I-SYMPTOM
806,ngày,I-SYMPTOM
806,và,O
806,bị,O
806,ho,B-SYMPTOM
806,có,I-SYMPTOM
806,đờm,I-SYMPTOM
807,Tôi,O
807,bị,O
807,thở,B-SYMPTOM
807,rít,I-SYMPTOM
807,và,O
807,bị,O
807,đờm,B-SYMPTOM
807,đổi,I-SYMPTOM
807,màu,I-SYMPTOM
808,Tôi,O
808,bị,O
808,mệt,B-SYMPTOM
808,mỏi,I-SYMPTOM
808,và,O
808,bị,O
808,tăng,B-SYMPTOM
808,tiết,I-SYMPTOM
808,đờm,I-SYMPTOM
809,Tôi,O
809,bị,O
809,sưng,B-SYMPTOM
809,chân,I-SYMPTOM
809,phù,I-SYMPTOM
809,mắt,I-SYMPTOM
809,cá,I-SYMPTOM
809,và,O
809,bị,O
809,khó,B-SYMPTOM
809,thở,I-SYMPTOM
809,đột,I-SYMPTOM
809,ngột,I-SYMPTOM
810,Tôi,O
810,bị,O
810,đau,B-SYMPTOM
810,đầu,I-SYMPTOM
810,buổi,I-SYMPTOM
810,sáng,I-SYMPTOM
810,và,O
810,bị,O
810,ho,B-SYMPTOM
810,kéo,I-SYMPTOM
810,dài,I-SYMPTOM
811,Tôi,O
811,bị,O
811,thở,B-SYMPTOM
811,nhanh,I-SYMPTOM
811,nông,I-SYMPTOM
811,và,O
811,bị,O
811,tím,B-SYMPTOM
811,đầu,I-SYMPTOM
811,chi,I-SYMPTOM
812,Tôi,O
812,bị,O
812,giảm,B-SYMPTOM
812,tập,I-SYMPTOM
812,trung,I-SYMPTOM
812,và,O
812,bị,O
812,thường,B-SYMPTOM
812,xuyên,I-SYMPTOM
812,nhiễm,I-SYMPTOM
812,trùng,I-SYMPTOM
812,phổi,I-SYMPTOM
813,Tôi,O
813,bị,O
813,khó,B-SYMPTOM
813,thở,I-SYMPTOM
813,khi,I-SYMPTOM
813,nghỉ,I-SYMPTOM
813,ngơi,I-SYMPTOM
813,và,O
813,bị,O
813,móng,B-SYMPTOM
813,tay,I-SYMPTOM
813,hình,I-SYMPTOM
813,dùi,I-SYMPTOM
813,trống,I-SYMPTOM
814,Tôi,O
814,bị,O
814,sốt,B-SYMPTOM
814,(,O
814,khi,O
814,đợt,O
814,cấp,O
814,),O
814,và,O
814,bị,O
814,tức,B-SYMPTOM
814,ngực,I-SYMPTOM
815,Tôi,O
815,bị,O
815,lú,B-SYMPTOM
815,lẫn,I-SYMPTOM
815,và,O
815,bị,O
815,ngủ,B-SYMPTOM
815,kém,I-SYMPTOM
815,ban,I-SYMPTOM
815,đêm,I-SYMPTOM
816,Tôi,O
816,bị,O
816,khó,B-SYMPTOM
816,thở,I-SYMPTOM
816,khi,I-SYMPTOM
816,gắng,I-SYMPTOM
816,sức,I-SYMPTOM
816,và,O
816,bị,O
816,tím,B-SYMPTOM
816,môi,I-SYMPTOM
817,Tôi,O
817,bị,O
817,tăng,B-SYMPTOM
817,tiết,I-SYMPTOM
817,đờm,I-SYMPTOM
817,và,O
817,bị,O
817,sụt,B-SYMPTOM
817,cân,I-SYMPTOM
818,Tôi,O
818,bị,O
818,thở,B-SYMPTOM
818,ra,I-SYMPTOM
818,kéo,I-SYMPTOM
818,dài,I-SYMPTOM
818,và,O
818,bị,O
818,mệt,B-SYMPTOM
818,mỏi,I-SYMPTOM
819,Tôi,O
819,bị,O
819,môi,B-SYMPTOM
819,tím,I-SYMPTOM
819,và,O
819,bị,O
819,ho,B-SYMPTOM
819,kéo,I-SYMPTOM
819,dài,I-SYMPTOM
820,Tôi,O
820,bị,O
820,đờm,B-SYMPTOM
820,đổi,I-SYMPTOM
820,màu,I-SYMPTOM
820,và,O
820,bị,O
820,tức,B-SYMPTOM
820,ngực,I-SYMPTOM
821,Tôi,O
821,bị,O
821,giảm,B-SYMPTOM
821,sức,I-SYMPTOM
821,chịu,I-SYMPTOM
821,đựng,I-SYMPTOM
821,và,O
821,bị,O
821,thở,B-SYMPTOM
821,nhanh,I-SYMPTOM
821,nông,I-SYMPTOM
822,Tôi,O
822,bị,O
822,tím,B-SYMPTOM
822,đầu,I-SYMPTOM
822,chi,I-SYMPTOM
822,và,O
822,bị,O
822,sưng,B-SYMPTOM
822,chân,I-SYMPTOM
822,phù,I-SYMPTOM
822,mắt,I-SYMPTOM
822,cá,I-SYMPTOM
823,Tôi,O
823,bị,O
823,ngủ,B-SYMPTOM
823,kém,I-SYMPTOM
823,ban,I-SYMPTOM
823,đêm,I-SYMPTOM
823,và,O
823,bị,O
823,khó,B-SYMPTOM
823,thở,I-SYMPTOM
823,tăng,I-SYMPTOM
823,dần,I-SYMPTOM
824,Tôi,O
824,bị,O
824,ho,B-SYMPTOM
824,có,I-SYMPTOM
824,đờm,I-SYMPTOM
824,và,O
824,bị,O
824,đau,B-SYMPTOM
824,đầu,I-SYMPTOM
824,buổi,I-SYMPTOM
824,sáng,I-SYMPTOM
825,Tôi,O
825,bị,O
825,giảm,B-SYMPTOM
825,tập,I-SYMPTOM
825,trung,I-SYMPTOM
825,và,O
825,bị,O
825,khó,B-SYMPTOM
825,thở,I-SYMPTOM
825,đột,I-SYMPTOM
825,ngột,I-SYMPTOM
826,Tôi,O
826,bị,O
826,lú,B-SYMPTOM
826,lẫn,I-SYMPTOM
826,và,O
826,bị,O
826,thở,B-SYMPTOM
826,khò,I-SYMPTOM
826,khè,I-SYMPTOM
827,Tôi,O
827,bị,O
827,chán,B-SYMPTOM
827,ăn,I-SYMPTOM
827,và,O
827,bị,O
827,tím,B-SYMPTOM
827,môi,I-SYMPTOM
828,Tôi,O
828,bị,O
828,thường,B-SYMPTOM
828,xuyên,I-SYMPTOM
828,nhiễm,I-SYMPTOM
828,trùng,I-SYMPTOM
828,phổi,I-SYMPTOM
828,và,O
828,bị,O
828,sụt,B-SYMPTOM
828,cân,I-SYMPTOM
829,Tôi,O
829,bị,O
829,thở,B-SYMPTOM
829,rít,I-SYMPTOM
829,và,O
829,bị,O
829,móng,B-SYMPTOM
829,tay,I-SYMPTOM
829,hình,I-SYMPTOM
829,dùi,I-SYMPTOM
829,trống,I-SYMPTOM
830,Tôi,O
830,bị,O
830,mệt,B-SYMPTOM
830,mỏi,I-SYMPTOM
830,và,O
830,bị,O
830,ho,B-SYMPTOM
830,kéo,I-SYMPTOM
830,dài,I-SYMPTOM
831,Tôi,O
831,bị,O
831,sốt,B-SYMPTOM
831,(,O
831,khi,O
831,đợt,O
831,cấp,O
831,),O
831,và,O
831,bị,O
831,tăng,B-SYMPTOM
831,tiết,I-SYMPTOM
831,đờm,I-SYMPTOM
832,Tôi,O
832,bị,O
832,khó,B-SYMPTOM
832,thở,I-SYMPTOM
832,tăng,I-SYMPTOM
832,dần,I-SYMPTOM
832,và,O
832,bị,O
832,buồn,B-SYMPTOM
832,ngủ,I-SYMPTOM
832,ban,I-SYMPTOM
832,ngày,I-SYMPTOM
833,Tôi,O
833,bị,O
833,nói,B-SYMPTOM
833,khó,I-SYMPTOM
833,do,I-SYMPTOM
833,khó,I-SYMPTOM
833,thở,I-SYMPTOM
833,và,O
833,bị,O
833,thở,B-SYMPTOM
833,ra,I-SYMPTOM
833,kéo,I-SYMPTOM
833,dài,I-SYMPTOM
834,Tôi,O
834,bị,O
834,đờm,B-SYMPTOM
834,đổi,I-SYMPTOM
834,màu,I-SYMPTOM
834,và,O
834,bị,O
834,khó,B-SYMPTOM
834,thở,I-SYMPTOM
834,khi,I-SYMPTOM
834,nghỉ,I-SYMPTOM
834,ngơi,I-SYMPTOM
835,Tôi,O
835,bị,O
835,tức,B-SYMPTOM
835,ngực,I-SYMPTOM
835,và,O
835,bị,O
835,ngủ,B-SYMPTOM
835,kém,I-SYMPTOM
835,ban,I-SYMPTOM
835,đêm,I-SYMPTOM
836,Tôi,O
836,bị,O
836,sụt,B-SYMPTOM
836,cân,I-SYMPTOM
836,và,O
836,bị,O
836,thở,B-SYMPTOM
836,khò,I-SYMPTOM
836,khè,I-SYMPTOM
837,Tôi,O
837,bị,O
837,khó,B-SYMPTOM
837,thở,I-SYMPTOM
837,đột,I-SYMPTOM
837,ngột,I-SYMPTOM
837,nặng,I-SYMPTOM
837,và,O
837,bị,O
837,giảm,B-SYMPTOM
837,tập,I-SYMPTOM
837,trung,I-SYMPTOM
838,Tôi,O
838,bị,O
838,tím,B-SYMPTOM
838,môi,I-SYMPTOM
838,và,O
838,bị,O
838,đau,B-SYMPTOM
838,đầu,I-SYMPTOM
838,buổi,I-SYMPTOM
838,sáng,I-SYMPTOM
839,Tôi,O
839,bị,O
839,thở,B-SYMPTOM
839,nhanh,I-SYMPTOM
839,nông,I-SYMPTOM
839,và,O
839,bị,O
839,lú,B-SYMPTOM
839,lẫn,I-SYMPTOM
840,Tôi,O
840,bị,O
840,móng,B-SYMPTOM
840,tay,I-SYMPTOM
840,hình,I-SYMPTOM
840,dùi,I-SYMPTOM
840,trống,I-SYMPTOM
840,và,O
840,bị,O
840,mệt,B-SYMPTOM
840,mỏi,I-SYMPTOM
841,Tôi,O
841,bị,O
841,ho,B-SYMPTOM
841,có,I-SYMPTOM
841,đờm,I-SYMPTOM
841,và,O
841,bị,O
841,tím,B-SYMPTOM
841,đầu,I-SYMPTOM
841,chi,I-SYMPTOM
842,Tôi,O
842,bị,O
842,sưng,B-SYMPTOM
842,chân,I-SYMPTOM
842,phù,I-SYMPTOM
842,mắt,I-SYMPTOM
842,cá,I-SYMPTOM
842,và,O
842,bị,O
842,chán,B-SYMPTOM
842,ăn,I-SYMPTOM
843,Tôi,O
843,bị,O
843,thở,B-SYMPTOM
843,rít,I-SYMPTOM
843,và,O
843,bị,O
843,nói,B-SYMPTOM
843,khó,I-SYMPTOM
843,do,I-SYMPTOM
843,khó,I-SYMPTOM
843,thở,I-SYMPTOM
844,Tôi,O
844,bị,O
844,thường,B-SYMPTOM
844,xuyên,I-SYMPTOM
844,nhiễm,I-SYMPTOM
844,trùng,I-SYMPTOM
844,phổi,I-SYMPTOM
844,và,O
844,bị,O
844,ho,B-SYMPTOM
844,kéo,I-SYMPTOM
844,dài,I-SYMPTOM
845,Tôi,O
845,bị,O
845,tăng,B-SYMPTOM
845,tiết,I-SYMPTOM
845,đờm,I-SYMPTOM
845,và,O
845,bị,O
845,giảm,B-SYMPTOM
845,sức,I-SYMPTOM
845,chịu,I-SYMPTOM
845,đựng,I-SYMPTOM
846,Tôi,O
846,bị,O
846,thở,B-SYMPTOM
846,ra,I-SYMPTOM
846,kéo,I-SYMPTOM
846,dài,I-SYMPTOM
846,và,O
846,bị,O
846,sốt,B-SYMPTOM
846,(,O
846,khi,O
846,đợt,O
846,cấp,O
846,),O
847,Tôi,O
847,bị,O
847,khó,B-SYMPTOM
847,thở,I-SYMPTOM
847,tăng,I-SYMPTOM
847,dần,I-SYMPTOM
847,và,O
847,bị,O
847,buồn,B-SYMPTOM
847,ngủ,I-SYMPTOM
847,ban,I-SYMPTOM
847,ngày,I-SYMPTOM
848,Tôi,O
848,bị,O
848,sụt,B-SYMPTOM
848,cân,I-SYMPTOM
848,và,O
848,bị,O
848,tức,B-SYMPTOM
848,ngực,I-SYMPTOM
849,Tôi,O
849,bị,O
849,giảm,B-SYMPTOM
849,tập,I-SYMPTOM
849,trung,I-SYMPTOM
849,và,O
849,bị,O
849,môi,B-SYMPTOM
849,tím,I-SYMPTOM
850,Tôi,O
850,bị,O
850,khó,B-SYMPTOM
850,thở,I-SYMPTOM
850,khi,I-SYMPTOM
850,gắng,I-SYMPTOM
850,sức,I-SYMPTOM
850,và,O
850,bị,O
850,lú,B-SYMPTOM
850,lẫn,I-SYMPTOM
851,Chào,O
851,bác,O
851,sĩ,O
851,,O
851,tôi,O
851,bị,O
851,đau,B-SYMPTOM
851,thượng,I-SYMPTOM
851,vị,I-SYMPTOM
851,và,O
851,bị,O
851,nóng,B-SYMPTOM
851,rát,I-SYMPTOM
851,dạ,I-SYMPTOM
851,dày,I-SYMPTOM
852,Tôi,O
852,bị,O
852,ợ,B-SYMPTOM
852,hơi,I-SYMPTOM
852,và,O
852,bị,O
852,đau,B-SYMPTOM
852,sau,I-SYMPTOM
852,ăn,I-SYMPTOM
853,Tôi,O
853,bị,O
853,đau,B-SYMPTOM
853,âm,I-SYMPTOM
853,ỉ,I-SYMPTOM
853,và,O
853,bị,O
853,no,B-SYMPTOM
853,nhanh,I-SYMPTOM
854,Tôi,O
854,bị,O
854,nôn,B-SYMPTOM
854,ra,I-SYMPTOM
854,máu,I-SYMPTOM
854,và,O
854,bị,O
854,chán,B-SYMPTOM
854,ăn,I-SYMPTOM
855,Tôi,O
855,bị,O
855,đau,B-SYMPTOM
855,về,I-SYMPTOM
855,đêm,I-SYMPTOM
855,và,O
855,bị,O
855,hoa,B-SYMPTOM
855,mắt,I-SYMPTOM
855,chóng,I-SYMPTOM
855,mặt,I-SYMPTOM
856,Tôi,O
856,bị,O
856,ợ,B-SYMPTOM
856,chua,I-SYMPTOM
856,và,O
856,bị,O
856,đi,B-SYMPTOM
856,ngoài,I-SYMPTOM
856,phân,I-SYMPTOM
856,đen,I-SYMPTOM
857,Tôi,O
857,bị,O
857,sụt,B-SYMPTOM
857,cân,I-SYMPTOM
857,và,O
857,bị,O
857,hơi,B-SYMPTOM
857,thở,I-SYMPTOM
857,hôi,I-SYMPTOM
858,Tôi,O
858,bị,O
858,đau,B-SYMPTOM
858,khi,I-SYMPTOM
858,đói,I-SYMPTOM
858,và,O
858,bị,O
858,đầy,B-SYMPTOM
858,bụng,I-SYMPTOM
859,Tôi,O
859,bị,O
859,buồn,B-SYMPTOM
859,nôn,I-SYMPTOM
859,và,O
859,bị,O
859,trào,B-SYMPTOM
859,ngược,I-SYMPTOM
859,dạ,I-SYMPTOM
859,dày,I-SYMPTOM
860,Tôi,O
860,bị,O
860,nóng,B-SYMPTOM
860,rát,I-SYMPTOM
860,ngực,I-SYMPTOM
860,và,O
860,bị,O
860,mệt,B-SYMPTOM
860,mỏi,I-SYMPTOM
861,Tôi,O
861,bị,O
861,đau,B-SYMPTOM
861,thượng,I-SYMPTOM
861,vị,I-SYMPTOM
861,và,O
861,bị,O
861,chướng,B-SYMPTOM
861,hơi,I-SYMPTOM
862,Tôi,O
862,bị,O
862,nôn,B-SYMPTOM
862,và,O
862,bị,O
862,đau,B-SYMPTOM
862,lan,I-SYMPTOM
862,ra,I-SYMPTOM
862,sau,I-SYMPTOM
862,lưng,I-SYMPTOM
863,Tôi,O
863,bị,O
863,ợ,B-SYMPTOM
863,chua,I-SYMPTOM
863,và,O
863,bị,O
863,thiếu,B-SYMPTOM
863,máu,I-SYMPTOM
864,Tôi,O
864,bị,O
864,nóng,B-SYMPTOM
864,rát,I-SYMPTOM
864,dạ,I-SYMPTOM
864,dày,I-SYMPTOM
864,và,O
864,bị,O
864,khó,B-SYMPTOM
864,tiêu,I-SYMPTOM
865,Tôi,O
865,bị,O
865,đau,B-SYMPTOM
865,âm,I-SYMPTOM
865,ỉ,I-SYMPTOM
865,và,O
865,bị,O
865,buồn,B-SYMPTOM
865,nôn,I-SYMPTOM
866,Tôi,O
866,bị,O
866,sụt,B-SYMPTOM
866,cân,I-SYMPTOM
866,và,O
866,bị,O
866,đau,B-SYMPTOM
866,sau,I-SYMPTOM
866,ăn,I-SYMPTOM
867,Tôi,O
867,bị,O
867,đau,B-SYMPTOM
867,về,I-SYMPTOM
867,đêm,I-SYMPTOM
867,và,O
867,bị,O
867,chán,B-SYMPTOM
867,ăn,I-SYMPTOM
868,Tôi,O
868,bị,O
868,nôn,B-SYMPTOM
868,ra,I-SYMPTOM
868,máu,I-SYMPTOM
868,và,O
868,bị,O
868,đầy,B-SYMPTOM
868,bụng,I-SYMPTOM
869,Tôi,O
869,bị,O
869,trào,B-SYMPTOM
869,ngược,I-SYMPTOM
869,dạ,I-SYMPTOM
869,dày,I-SYMPTOM
869,và,O
869,bị,O
869,mệt,B-SYMPTOM
869,mỏi,I-SYMPTOM
870,Tôi,O
870,bị,O
870,đau,B-SYMPTOM
870,thượng,I-SYMPTOM
870,vị,I-SYMPTOM
870,và,O
870,bị,O
870,nóng,B-SYMPTOM
870,rát,I-SYMPTOM
870,cổ,I-SYMPTOM
870,họng,I-SYMPTOM
871,Tôi,O
871,bị,O
871,ợ,B-SYMPTOM
871,hơi,I-SYMPTOM
